Month,Year,Region,Chlorophyll,DIN,DissAmmonia,DissNitrateNitrite,DissOrthophos,Secchi,Temperature
6,1998,West,2.356666666666667,0.2233333333333333,0.039999999999999994,0.18333333333333332,0.04000000000000001,30.666666666666664,19.88
6,1999,West,4.45,0.45,0.05666666666666668,0.3933333333333333,0.05666666666666668,26.666666666666668,17.95333333333333
6,2000,West,1.5633333333333332,0.5133333333333333,0.08333333333333333,0.43,0.08,20.000000000000004,19.379999999999995
6,2001,West,3.7133333333333334,0.63,0.08,0.55,0.1,40.33333333333333,20.82
6,2002,West,1.8033333333333335,0.5633333333333334,0.06333333333333332,0.5,0.07666666666666666,38,20.126666666666665
6,2003,West,4.290000000000001,0.30333333333333334,0.04666666666666666,0.25666666666666665,0.07,31.999999999999996,19.483333333333334
6,2004,West,1.16,0.5233333333333333,0.09333333333333332,0.43,0.08333333333333331,44.666666666666664,19.713333333333335
6,2005,West,4.31,0.25666666666666665,0.039999999999999994,0.21666666666666667,0.056666666666666664,52.00000000000001,20.393333333333334
6,2006,West,2.62,0.32666666666666666,0.05999999999999999,0.26666666666666666,0.056666666666666664,33.33333333333333,22.186666666666667
6,2007,West,1.6566666666666667,0.66,0.07,0.59,0.07666666666666666,32.66666666666667,19.716666666666665
6,2008,West,2.1799999999999997,0.6333333333333333,0.06666666666666665,0.5666666666666667,0.08,53.99999999999999,20.693333333333335
6,2009,West,1.75,0.44,0.06333333333333334,0.37666666666666665,0.07333333333333335,51.99999999999999,19.923333333333336
6,2010,West,6.34,0.3333333333333333,0.07333333333333333,0.26,0.05333333333333332,40,20.096666666666664
6,2011,West,4.390000000000001,0.21666666666666667,0.043333333333333335,0.17333333333333334,0.04000000000000001,48,17.696666666666665
6,2012,West,2.3866666666666667,0.5266666666666667,0.07333333333333335,0.45333333333333337,0.07333333333333335,44.00000000000001,20.096666666666668
6,2013,West,2.0166666666666666,0.5866666666666667,0.06,0.5266666666666666,0.08333333333333331,38.666666666666664,19.84
6,2014,West,1.57,0.6733333333333332,0.05333333333333332,0.62,0.10333333333333333,49.33333333333334,20.626666666666665
6,2015,West,2.89,0.6566666666666666,0.07333333333333333,0.5833333333333334,0.1,56.66666666666665,20.61
6,2016,West,1.7166666666666666,0.31333333333333335,0.08000000000000002,0.23333333333333334,0.05666666666666668,34.666666666666664,19.49
6,2017,West,2.55,0.27666666666666667,0.056666666666666664,0.22,0.060000000000000005,54.666666666666664,21.36
6,2018,West,2.2,0.5033333333333333,0.06666666666666667,0.43666666666666665,0.09666666666666666,42.66666666666667,19.44666666666667
6,2019,West,2.9766666666666666,0.18466666666666665,0.01366666666666666,0.171,0.05266666666666666,53.33333333333333,21.803333333333335
6,2020,West,2.1833333333333336,0.45466666666666666,0.054666666666666676,0.4,0.09333333333333334,50.666666666666664,20.326666666666668
7,1995,West,3.2633333333333336,0.17333333333333334,0.02666666666666667,0.14666666666666667,0.039999999999999994,36.666666666666664,20.86
7,1996,West,1.5074789415834804,0.47000000000000003,0.12666666666666668,0.3433333333333333,0.08666666666666666,28.666666666666664,20.946666666666665
7,1997,West,1.5,0.5599999999999999,0.07666666666666667,0.48333333333333334,0.09333333333333334,37.33333333333333,21.486666666666668
7,1998,West,3.1733333333333333,0.22533333333333336,0.02533333333333333,0.2,0.05333333333333334,27,22.773333333333333
7,1999,West,1.7366666666666666,0.53,0.05999999999999999,0.47,0.08,26.666666666666664,20.85
7,2000,West,1.3266666666666667,0.52,0.08333333333333333,0.43666666666666665,0.09333333333333334,33.333333333333336,19.95666666666667
7,2001,West,1.91,0.5366666666666666,0.07666666666666667,0.45999999999999996,0.10666666666666667,40.99999999999999,20.006666666666668
7,2002,West,2.24,0.5866666666666668,0.06666666666666668,0.52,0.10333333333333333,43.333333333333336,21.220000000000002
7,2003,West,1.4000000000000001,0.37666666666666665,0.05333333333333334,0.3233333333333333,0.08,44,23.086666666666666
7,2004,West,1.3933333333333333,0.58,0.08666666666666666,0.4933333333333333,0.09999999999999999,31.999999999999996,20.76
7,2005,West,1.2933333333333334,0.33666666666666667,0.05000000000000001,0.2866666666666666,0.07333333333333335,43.333333333333336,22.65
7,2006,West,1.5033333333333334,0.35000000000000003,0.06,0.29,0.05333333333333334,40.66666666666666,22.96333333333333
7,2007,West,1.55,0.6266666666666666,0.06,0.5666666666666667,0.08999999999999998,50.66666666666666,22.08
7,2008,West,1.7033333333333334,0.6333333333333333,0.07333333333333333,0.5599999999999999,0.08999999999999998,54.66666666666666,21.986666666666665
7,2009,West,2.0433333333333334,0.44,0.07,0.37,0.07999999999999999,53.33333333333333,21.65666666666667
7,2010,West,1.0633333333333335,0.4066666666666666,0.06333333333333332,0.3433333333333333,0.07666666666666666,44,19.88
7,2011,West,3.5633333333333335,0.18333333333333335,0.026666666666666665,0.15666666666666668,0.03666666666666667,43.99999999999999,21.299999999999997
7,2012,West,2.033333333333333,0.43666666666666665,0.04666666666666667,0.38999999999999996,0.06666666666666667,53.33333333333332,21.29
7,2013,West,1.9233333333333333,0.4766666666666666,0.049999999999999996,0.42666666666666664,0.08666666666666667,40.66666666666666,20.14666666666667
7,2014,West,1.8933333333333333,0.5866666666666668,0.043333333333333335,0.5433333333333333,0.10666666666666667,53.33333333333333,21.040000000000003
7,2015,West,5.6899999999999995,0.5700000000000001,0.043333333333333335,0.5266666666666667,0.11,45.52092353826397,21.23333333333333
7,2016,West,2.566666666666667,0.3233333333333333,0.03666666666666667,0.2866666666666667,0.06,50.666666666666664,21.026666666666667
7,2017,West,4.15,0.29333333333333333,0.09,0.20333333333333334,0.07333333333333332,32.00000000000001,21.5
7,2018,West,2.0766666666666667,0.5033333333333333,0.05333333333333334,0.45,0.10333333333333333,48.00000000000001,20.983333333333334
7,2019,West,2.65,0.312,0.05433333333333333,0.25766666666666665,0.075,63.99999999999999,21.083333333333336
7,2020,West,2.9366666666666665,0.35,0.02166666666666666,0.3283333333333333,0.09366666666666668,68,21.13
8,1995,West,1.7833333333333334,0.24999999999999997,0.05666666666666666,0.19333333333333333,0.056666666666666664,37.333333333333336,21.843333333333334
8,1996,West,1.0899999999999999,0.35333333333333333,0.05000000000000001,0.30333333333333334,0.08666666666666666,41.33333333333333,21.303333333333335
8,1997,West,1.02,0.39666666666666667,0.046666666666666655,0.35,0.08666666666666666,37.333333333333336,21.236666666666668
8,1998,West,1.8833333333333333,0.32,0.043333333333333335,0.27666666666666667,0.06666666666666668,27,22.8
8,1999,West,1.7266666666666666,0.43,0.06,0.37,0.08333333333333334,30.666666666666664,20.263333333333335
8,2000,West,1.5333333333333334,0.41333333333333333,0.049999999999999996,0.3633333333333333,0.08666666666666667,26.666666666666664,21.026666666666667
8,2001,West,1.4333333333333333,0.5066666666666667,0.08333333333333334,0.42333333333333334,0.11333333333333333,38.00000000000001,20.096666666666664
8,2002,West,1.94,0.4866666666666667,0.06,0.4266666666666667,0.09999999999999999,36.66666666666667,20.83
8,2003,West,1.5333333333333332,0.37999999999999995,0.07999999999999999,0.3,0.07666666666666666,34,21.66333333333333
8,2004,West,2.5166666666666666,0.4533333333333333,0.056666666666666664,0.39666666666666667,0.09,52.66666666666668,21.066666666666666
8,2005,West,1.3766666666666667,0.37,0.05,0.32,0.07999999999999999,45.333333333333336,20.64666666666667
8,2006,West,2.29,0.32666666666666666,0.06333333333333332,0.2633333333333333,0.06333333333333334,37.333333333333336,20.9
8,2007,West,2.4833333333333334,0.5233333333333334,0.06333333333333334,0.46,0.08,66.66666666666666,21.336666666666666
8,2008,West,3.613333333333333,0.52,0.04333333333333333,0.4766666666666666,0.08666666666666666,77.33333333333334,20.86
8,2009,West,1.9266666666666665,0.26666666666666666,0.03666666666666666,0.23,0.04666666666666666,55.33333333333332,21.116666666666667
8,2010,West,1.4266666666666667,0.39999999999999997,0.05333333333333332,0.3466666666666666,0.07333333333333332,48,19.156666666666666
8,2011,West,3.6566666666666667,0.2733333333333334,0.03666666666666666,0.2366666666666667,0.04999999999999999,45.33333333333334,20.543333333333333
8,2012,West,2.17,0.3433333333333333,0.033333333333333326,0.31,0.06999999999999999,54.666666666666664,20.953333333333333
8,2013,West,1.9966666666666666,0.42333333333333334,0.06333333333333332,0.36,0.09999999999999999,46.666666666666664,20.776666666666667
8,2014,West,1.7033333333333334,0.4966666666666667,0.030000000000000006,0.4666666666666667,0.1,65.33333333333333,20.673333333333332
8,2015,West,2.11,0.382,0.028666666666666667,0.35333333333333333,0.08333333333333333,40,21.27666666666667
8,2016,West,2.3833333333333333,0.37666666666666665,0.049999999999999996,0.32666666666666666,0.09,50.666666666666664,20.243333333333332
8,2017,West,3.0166666666666666,0.36,0.04666666666666666,0.3133333333333333,0.07666666666666666,63.99999999999999,20.803333333333335
8,2018,West,2.3933333333333335,0.41533333333333333,0.05333333333333334,0.362,0.10033333333333333,54.66666666666667,20.46666666666667
8,2019,West,3.0033333333333334,0.22233333333333333,0.027666666666666662,0.19466666666666668,0.07633333333333335,49.333333333333336,21.513333333333332
8,2020,West,1.5787443242601087,0.26933333333333337,0.02933333333333334,0.24000000000000002,0.09,80,21.526666666666667
9,1995,West,1.4366666666666668,0.27999999999999997,0.046666666666666655,0.23333333333333334,0.06333333333333334,38,20.400000000000002
9,1996,West,0.9166666666666666,0.36,0.06999999999999999,0.29,0.09,41.33333333333334,19.633333333333333
9,1997,West,1.4500000000000002,0.37333333333333335,0.02333333333333333,0.35,0.09,66,21.91333333333333
9,1998,West,2.4333333333333336,0.26666666666666666,0.033333333333333326,0.23333333333333334,0.06000000000000002,29.33333333333333,22.02333333333333
9,1999,West,1.8133333333333332,0.42,0.06333333333333332,0.3566666666666667,0.09333333333333334,32.666666666666664,17.973333333333333
9,2000,West,1.8433333333333335,0.41000000000000003,0.05333333333333334,0.3566666666666667,0.09,50.22828562033687,19.69
9,2001,West,1.69,0.47333333333333333,0.03333333333333333,0.44,0.11,51,19.986666666666668
9,2002,West,3.0033333333333334,0.39,0.06000000000000002,0.33,0.08,39.33333333333333,19.473333333333333
9,2003,West,1.8933333333333333,0.37666666666666665,0.05666666666666668,0.32,0.09,47.333333333333336,21.153333333333332
9,2004,West,2.0699999999999994,0.33999999999999997,0.06999999999999999,0.26999999999999996,0.08666666666666666,68.66666666666666,20.28
9,2005,West,1.76,0.33666666666666667,0.04999999999999999,0.2866666666666667,0.07666666666666666,47.333333333333336,18.956666666666667
9,2006,West,1.1866666666666665,0.39666666666666667,0.07666666666666667,0.32,0.06333333333333334,41.99999999999999,20.25
9,2007,West,1.43,0.42333333333333334,0.06666666666666668,0.3566666666666667,0.07,72.66666666666666,19.22
9,2008,West,1.71,0.45999999999999996,0.06333333333333332,0.39666666666666667,0.08666666666666666,102,21.72
9,2009,West,1.6166666666666667,0.36666666666666664,0.06666666666666665,0.3,0.07999999999999999,79.33333333333333,20.64
9,2010,West,3.6,0.3333333333333333,0.043333333333333335,0.29,0.07,56.66666666666666,19.21333333333333
9,2011,West,2.16,0.29,0.049999999999999996,0.24,0.05333333333333334,65.33333333333333,20.713333333333335
9,2012,West,2.1933333333333334,0.44,0.05999999999999999,0.38,0.08333333333333331,66.66666666666666,19.283333333333335
9,2013,West,2.0533333333333332,0.5266666666666666,0.07,0.45666666666666667,0.09666666666666665,62.66666666666667,19.723333333333333
9,2014,West,1.4000000000000001,0.5066666666666667,0.04,0.4666666666666667,0.11999999999999998,67.33333333333333,21.28666666666666
9,2015,West,1.3466666666666667,0.417,0.023666666666666662,0.3933333333333333,0.08666666666666667,96.00000000000001,21.09333333333333
9,2016,West,1.6233333333333333,0.4666666666666667,0.06,0.4066666666666667,0.10333333333333333,52,18.65666666666667
9,2017,West,2.61,0.42000000000000004,0.08333333333333331,0.33666666666666667,0.08666666666666666,48.00000000000001,20.976666666666667
9,2018,West,2.6333333333333333,0.3933333333333333,0.06333333333333332,0.32999999999999996,0.09833333333333334,92,18.85
9,2019,West,1.6533333333333333,0.313,0.05466666666666666,0.25833333333333336,0.09333333333333334,46.666666666666664,21.55666666666667
9,2020,West,1.2433333333333334,0.3383333333333334,0.07666666666666667,0.26166666666666666,0.10099999999999999,61.333333333333336,20.013333333333335
10,1995,West,0.8233333333333334,0.33,0.06,0.27,0.07,47.33333333333333,18.276666666666667
10,1996,West,1.18,0.3866666666666666,0.08000000000000002,0.30666666666666664,0.09333333333333332,48.666666666666664,17.5
10,1997,West,0.8366666666666667,0.3466666666666666,0.060000000000000005,0.2866666666666666,0.08333333333333331,63.33333333333333,18.563333333333336
10,1998,West,1.5037704565646757,0.38728064818941405,0.077179580143869,0.31010106804554505,0.06559477765565194,33.66110905966579,17.975176908163036
10,1999,West,1.7,0.38333333333333336,0.06666666666666667,0.31666666666666665,0.07999999999999999,54.666666666666664,18.416666666666664
10,2000,West,1.96,0.41333333333333333,0.07333333333333333,0.33999999999999997,0.09333333333333332,45,19.456666666666667
10,2001,West,1.88,0.57,0.08333333333333334,0.48666666666666664,0.11666666666666665,46.666666666666664,18.383333333333336
10,2002,West,1.72,0.44333333333333336,0.06333333333333334,0.38,0.09666666666666666,51.99999999999999,18.356666666666666
10,2003,West,1.9333333333333333,0.41333333333333333,0.07666666666666667,0.33666666666666667,0.08333333333333331,80.66666666666666,18.71666666666667
10,2004,West,0.8333333333333334,0.47,0.09999999999999999,0.37,0.09666666666666666,51.333333333333336,17.44666666666667
10,2005,West,1.4866666666666666,0.43999999999999995,0.09666666666666665,0.3433333333333333,0.07666666666666666,57.333333333333336,17.42
10,2006,West,1.5,0.4533333333333333,0.07666666666666667,0.37666666666666665,0.07,42,17.586666666666666
10,2007,West,1.1166666666666667,0.53,0.09999999999999999,0.43,0.07666666666666666,75.33333333333334,16.896666666666665
10,2008,West,1.77,0.49333333333333335,0.07666666666666666,0.4166666666666667,0.08666666666666666,93.33333333333336,19.5
10,2009,West,1.05,0.44333333333333336,0.09333333333333332,0.35000000000000003,0.07999999999999999,62.666666666666664,16.956666666666667
10,2010,West,1.51,0.37,0.07666666666666667,0.29333333333333333,0.07,80.66666666666667,19.496666666666663
10,2011,West,1.3333333333333333,0.33,0.08333333333333334,0.24666666666666667,0.06,57.333333333333336,18.786666666666665
10,2012,West,1.5033333333333334,0.44333333333333336,0.07333333333333333,0.37,0.08333333333333331,75.99999999999999,18.41
10,2013,West,1.2466666666666666,0.47,0.09666666666666665,0.37333333333333335,0.09666666666666666,65.33333333333334,17.766666666666666
10,2014,West,1.3966666666666667,0.47333333333333333,0.033333333333333326,0.44,0.11,95.99999999999996,21.43333333333333
10,2015,West,1.1233333333333333,0.5293333333333333,0.01933333333333333,0.51,0.10666666666666667,90.66666666666664,19.96333333333333
10,2016,West,1.6366666666666667,0.5166666666666667,0.11333333333333334,0.4033333333333333,0.11333333333333333,65.33333333333334,17.343333333333334
10,2017,West,1.5433333333333334,0.4366666666666667,0.10333333333333332,0.33333333333333337,0.08333333333333331,58.66666666666667,17.513333333333332
10,2018,West,1.3733333333333333,0.43666666666666665,0.09666666666666665,0.33999999999999997,0.09133333333333332,62.66666666666668,17.290000000000003
10,2019,West,1.2433333333333334,0.7067208530213933,0.08566666666666667,0.6210541863547268,0.06366666666666668,57.33333333333332,18.543333333333333
10,2020,West,1.8133333333333332,0.36766666666666664,0.060000000000000005,0.30766666666666664,0.10133333333333333,106.66666666666669,19.663333333333334
11,1995,West,0.78,0.21000000000000002,0.07,0.14,0.05333333333333334,49.99999999999999,16.163333333333334
11,1996,West,0.8433333333333334,0.48333333333333334,0.15000000000000002,0.33333333333333337,0.08333333333333331,37.333333333333336,14.256666666666668
11,1997,West,0.5166666666666666,0.48333333333333334,0.13333333333333333,0.35,0.08333333333333331,61.33333333333332,17.063333333333333
11,1998,West,1.5666666666666667,0.5,0.13,0.37,0.07666666666666666,34,14.97
11,1999,West,0.8433333333333333,0.5066666666666667,0.14666666666666667,0.36,0.07333333333333335,50,15.876666666666665
11,2000,West,0.99,0.5166666666666667,0.12666666666666665,0.39,0.09,40.66666666666667,15.330000000000002
11,2001,West,0.93,0.59,0.15666666666666668,0.4333333333333333,0.12333333333333332,49.33333333333333,16.133333333333336
11,2002,West,0.9299999999999999,0.5666666666666667,0.12333333333333334,0.44333333333333336,0.08333333333333331,44.00000000000001,15.663333333333338
11,2003,West,0.7133333333333334,0.5566666666666668,0.1366666666666667,0.42,0.07999999999999999,60.66666666666667,14.84
11,2004,West,0.84,0.6,0.15666666666666668,0.4433333333333333,0.07666666666666666,63.33333333333333,13.999999999999998
11,2005,West,1.0533333333333332,0.6,0.1366666666666667,0.4633333333333333,0.07333333333333335,69.99999999999999,14.99
11,2006,West,0.85,0.5366666666666666,0.11,0.42666666666666664,0.06,46,15.41
11,2007,West,1.1733333333333333,0.6433333333333333,0.12333333333333334,0.52,0.07000000000000002,60,15.916666666666666
11,2008,West,1.33,0.6833333333333333,0.14,0.5433333333333333,0.07999999999999999,53.99999999999999,15.530000000000001
11,2009,West,1.0966666666666667,0.5766666666666667,0.14666666666666667,0.43,0.07999999999999999,61.33333333333333,16.28333333333333
11,2010,West,1.2166666666666666,0.52,0.11333333333333333,0.4066666666666667,0.07,88,15.633333333333335
11,2011,West,1.2866666666666666,0.39,0.11666666666666667,0.2733333333333333,0.056666666666666664,60.00000000000001,13.643333333333333
11,2012,West,1.2366666666666668,0.4666666666666667,0.12666666666666665,0.34,0.07,73.33333333333333,17.183333333333334
11,2013,West,1.4533333333333334,0.5633333333333334,0.12333333333333334,0.44,0.08666666666666667,66.66666666666667,15.299999999999999
11,2014,West,1.45,0.5666666666666667,0.08333333333333333,0.48333333333333334,0.1,57.333333333333336,16.553333333333335
11,2015,West,1.0733333333333333,0.5733333333333334,0.043333333333333335,0.53,0.10333333333333333,57.33333333333333,17.413333333333334
11,2016,West,1.4100000000000001,0.5566666666666666,0.10333333333333333,0.4533333333333333,0.08999999999999998,100,17.4
11,2017,West,1.2966666666666666,0.56,0.14,0.42,0.08333333333333331,52.00000000000001,15.046666666666669
11,2018,West,1.5366666666666666,0.5403333333333333,0.14,0.4003333333333333,0.08933333333333332,71,13.406666666666666
11,2019,West,1.115717210597791,0.27325288275572224,0.09766666666666668,0.17558621608905556,2.2786666666666666,73.33333333333334,14.803333333333331
11,2020,West,1.1533333333333333,0.431,0.11233333333333331,0.31866666666666665,0.09199999999999998,62.66666666666667,14.410000000000002
12,1995,West,0.6266666666666667,0.5866666666666667,0.12666666666666668,0.45999999999999996,0.08333333333333331,25.333333333333336,12.586666666666666
12,1996,West,0.5364834102096044,0.41162193921786905,0.10731744648546829,0.3043044927324008,0.04215987172606982,30.7551329221605,11.177099256305
12,1997,West,0.5766666666666667,0.6333333333333333,0.18,0.4533333333333333,0.07666666666666666,39.33333333333333,11.903333333333332
12,1998,West,1.6997839604123075,0.3466666666666666,0.07333333333333333,0.2733333333333333,0.033333333333333326,32,10.17
12,1999,West,1.04,0.5566666666666666,0.17666666666666667,0.38,0.07000000000000002,43.33333333333332,10.473333333333334
12,2000,West,1.0666666666666667,0.5866666666666667,0.18666666666666665,0.39999999999999997,0.08666666666666666,39.6230057179914,11.017628004993236
12,2001,West,1.05,0.7533333333333334,0.20333333333333337,0.55,0.09,25.333333333333332,11.48
12,2002,West,1.1633333333333333,0.6166666666666666,0.15333333333333332,0.46333333333333326,0.07999999999999999,48.66666666666667,12.773333333333333
12,2003,West,0.9466666666666667,0.67,0.21000000000000002,0.45999999999999996,0.07666666666666666,42,10.683333333333335
12,2004,West,0.4766556203401876,0.6766666666666666,0.2,0.4766666666666666,0.07666666666666666,43.33333333333333,10.726666666666667
12,2005,West,0.6433333333333333,0.7133333333333334,0.2066666666666667,0.5066666666666667,0.07666666666666666,48.66666666666667,11.06
12,2006,West,1.0566666666666666,0.6033333333333333,0.13666666666666666,0.4666666666666666,0.04666666666666666,60.00000000000001,11.816666666666666
12,2007,West,1.5566666666666666,0.7433333333333334,0.17,0.5733333333333334,0.06666666666666668,47.333333333333336,10.73
12,2008,West,0.9133333333333333,0.7133333333333334,0.15333333333333332,0.5599999999999999,0.09666666666666665,62,12.583333333333336
12,2009,West,1.1433333333333333,0.6566666666666666,0.16333333333333336,0.4933333333333333,0.07333333333333335,45.99999999999999,9.803333333333335
12,2010,West,0.7933333333333333,0.49,0.15,0.33999999999999997,0.043333333333333335,70.66666666666666,11.633333333333333
12,2011,West,1.0866666666666667,0.41,0.15666666666666668,0.25333333333333335,0.043333333333333335,53.333333333333336,9.873333333333335
12,2012,West,1.1433333333333333,0.6066666666666667,0.1366666666666667,0.47,0.06333333333333334,27.999999999999996,13.163333333333332
12,2013,West,1.1866666666666665,0.64,0.16333333333333333,0.4766666666666667,0.07333333333333333,44,9.443333333333333
12,2014,West,0.7433333333333333,0.7766666666666667,0.17666666666666667,0.6,0.08666666666666666,39.99999999999999,12.969999999999999
12,2015,West,1.56,0.59,0.09666666666666666,0.49333333333333335,0.09,68,11.629999999999999
12,2016,West,1.3366666666666667,0.68,0.15333333333333335,0.5266666666666667,0.08999999999999998,57.333333333333336,11.5
12,2017,West,1.03,0.6533333333333333,0.17666666666666667,0.4766666666666667,0.08333333333333331,70.66666666666666,11.383333333333335
12,2018,West,1.1866666666666668,0.6173333333333333,0.16366666666666668,0.45366666666666666,0.081,80,11.830000000000002
12,2019,West,0.7866666666666667,0.258,0.22666666666666666,0.03133333333333333,0.06833333333333334,69.33333333333334,11.773333333333333
12,2020,West,NA,NA,NA,NA,NA,NA,NA
