"Year","Month","Region","Flow","Chlorophyll","DIN","DissAmmonia","DissNitrateNitrite","DissOrthophos","Secchi","Temperature","BayStudy_MidwaterTrawl_fish_catch_per_tow_AmericanShad","BayStudy_MidwaterTrawl_fish_catch_per_tow_PacificHerring","BayStudy_MidwaterTrawl_fish_catch_per_tow_ThreadfinShad","BayStudy_MidwaterTrawl_fish_catch_per_tow_NorthernAnchovy","BayStudy_MidwaterTrawl_fish_catch_per_tow_DeltaSmelt","BayStudy_MidwaterTrawl_fish_catch_per_tow_StripedBass_age0","BayStudy_MidwaterTrawl_fish_catch_per_tow_StripedBass_age1above","BayStudy_MidwaterTrawl_fish_catch_per_tow_LongfinSmelt","BayStudy_MidwaterTrawl_fish_catch_per_tow_Estuarine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_catch_per_tow_Marine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_catch_per_tow_AmericanShad","BayStudy_OtterTrawl_fish_catch_per_tow_PacificHerring","BayStudy_OtterTrawl_fish_catch_per_tow_ThreadfinShad","BayStudy_OtterTrawl_fish_catch_per_tow_NorthernAnchovy","BayStudy_OtterTrawl_fish_catch_per_tow_DeltaSmelt","BayStudy_OtterTrawl_fish_catch_per_tow_StripedBass_age0","BayStudy_OtterTrawl_fish_catch_per_tow_StripedBass_age1above","BayStudy_OtterTrawl_fish_catch_per_tow_LongfinSmelt","BayStudy_OtterTrawl_fish_catch_per_tow_Estuarine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_catch_per_tow_Marine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_biomass_AmericanShad","BayStudy_MidwaterTrawl_fish_biomass_PacificHerring","BayStudy_MidwaterTrawl_fish_biomass_ThreadfinShad","BayStudy_MidwaterTrawl_fish_biomass_NorthernAnchovy","BayStudy_MidwaterTrawl_fish_biomass_DeltaSmelt","BayStudy_MidwaterTrawl_fish_biomass_StripedBass_age0","BayStudy_MidwaterTrawl_fish_biomass_StripedBass_age1above","BayStudy_MidwaterTrawl_fish_biomass_LongfinSmelt","BayStudy_MidwaterTrawl_fish_biomass_Estuarine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_biomass_Marine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_biomass_AmericanShad","BayStudy_OtterTrawl_fish_biomass_PacificHerring","BayStudy_OtterTrawl_fish_biomass_ThreadfinShad","BayStudy_OtterTrawl_fish_biomass_NorthernAnchovy","BayStudy_OtterTrawl_fish_biomass_DeltaSmelt","BayStudy_OtterTrawl_fish_biomass_StripedBass_age0","BayStudy_OtterTrawl_fish_biomass_StripedBass_age1above","BayStudy_OtterTrawl_fish_biomass_LongfinSmelt","BayStudy_OtterTrawl_fish_biomass_Estuarine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_biomass_Marine_pelagic_forage_fishes","DJFMP_fish_catch_per_seine_Silverside","DJFMP_fish_catch_per_seine_LargemouthBass","DJFMP_fish_biomass_Silverside","DJFMP_fish_biomass_LargemouthBass","DJFMP_fish_catch_per_seine_Centrarchids","DJFMP_fish_biomass_Centrarchids","Cladoceran_BPUE","Herbivorous_Copepods_BPUE","Mysids_BPUE","Predatory_Copepods_BPUE","Rotifers_BPUE","Cladoceran_CPUE","Herbivorous_Copepods_CPUE","Mysids_CPUE","Predatory_Copepods_CPUE","Rotifers_CPUE","Cladoceran_JPUE","Herbivorous_Copepods_JPUE","Mysids_JPUE","Predatory_Copepods_JPUE","Rotifers_JPUE","Corbicula_cpue","Potamocorbula_cpue","Amphipoda_cpue"
2003,4,"Far West",22053.8666666667,5.12,0.25,0.05,0.2,0.0600000000000001,90,13.74,0.2,8.6,0,1.7,0,0,0.7,5.2,5.4,10.3,0,1.3,0,0,0,0,0.2,1.2,1.2,1.3,3479.51893669978,5605.12080212978,0,3842.489681995,0,0,122030.26032883,35571.0138756457,39050.5328123455,9447.61048412478,0,342.892864244416,0,0,0,0,28242.4056525757,7957.11473229751,7957.11473229751,342.892864244416,NA,NA,NA,NA,NA,NA,0,13027.7642,218.945572768718,0,1872.8316,0,5139.86,0.3,0,15606.93,0,328151.616059318,4517.33256855348,0,36468.769515948,0,447.115384615385,1050.85059171598
2003,5,"Far West",41937.7419354839,4.41,0.25,0.06,0.19,0.05,94,16.49,0,4,0,42.1428571428571,0,0,0.142857142857143,0,0,46.1428571428571,0,0.142857142857143,0,0,0,0,0.142857142857143,2.71428571428571,2.71428571428571,0.142857142857143,0,3731.20289426165,0,134610.282275617,0,0,81646.616868433,0,0,138341.485169879,0,264.681836346293,0,0,0,0,25488.1942533508,2317.6625904232,2317.6625904232,264.681836346293,NA,NA,NA,NA,NA,NA,0,9052.59163,21.0666565126652,83.99438,1371.4284,0,10158.97,0.19,663.99,11428.57,0,229305.832813631,434.651828633772,1923.3066730152,26705.180661852,0,1987.98076923077,2107.06360946746
2003,6,"Far West",11802,3.82,0.23,0.04,0.19,0.05,116,16.58,0,11.85,0,206,0,0,0,0.25,0.25,217.85,0,0.6,0,0,0,0,0,1.7,1.7,0.6,0,12867.919208473,0,612654.206453257,0,0,0,1893.73283149992,1893.73283149992,625522.12566173,0,610.291786944853,0,0,0,0,0,4536.25101294327,4536.25101294327,610.291786944853,NA,NA,NA,NA,NA,NA,0,6069.15214,0,37.0788,741.5736,0,7252.3,0,561.8,6179.78,0,152500.195590058,0,849.031845552,14440.314173208,0,2829.32692307692,1303.25443786982
2003,7,"Far West",9703.16129032258,4.02,0.33,0.02,0.31,0.0800000000000001,140,19.59,1.7,27.9,0,566.9,0,0,0,0.2,1.9,594.8,0.1,0.2,0,0,0,0,0,0.2,0.3,0.2,4626.86728451832,64095.1487153863,0,2462769.40218452,0,0,0,258.116601405575,4884.98388592389,2526864.55089991,243.164913255236,588.879220849063,0,0,0,0,0,533.712289809606,776.877203064843,588.879220849063,NA,NA,NA,NA,NA,NA,0,1392.28873,0,1238.709,0,0,6630.88,0,12903.22,0,0,34872.7099020038,0,28364.00823036,0,0,2788.46153846154,2666.6050295858
2003,8,"Far West",6928.22580645161,3.35,0.3,0.02,0.28,0.0800000000000001,120,20.81,0.6,0.5,0,57.6,0,0,0.1,0,0.6,58.1,0.3,0,0,0,0,0.1,0,0.1,0.5,0,2068.32641593226,1053.25645248917,0,346156.250219771,0,0,22069.7502299456,0,2068.32641593226,347209.50667226,802.571685627281,0,0,0,0,88.5352639075569,0,813.064246964853,1704.17119649969,0,NA,NA,NA,NA,NA,NA,0,1154.40708,0,2804.6508,232.56,0,4835.62,0,34883.72,1162.8,0,28964.697441406,0,64221.006204432,4528.5315768,0,2516.82692307692,2162.53698224852
2003,9,"Far West",3486.6,2.51,0.32,0.06,0.26,0.0900000000000001,136,19.62,9.3,8.6,0,272.7,0,0,0.2,0,9.3,281.3,0,0,0,0,0,0.1,0.1,0,0.1,0,55659.4635570868,28410.5912137463,0,1710231.23135625,0,0,26304.5457982251,0,55659.4635570868,1738641.82257,0,0,0,0,0,2025.76667846413,12315.0139574562,0,2025.76667846413,0,NA,NA,NA,NA,NA,NA,0,920.23323,0,1295.42518,68.9652,0,1236,0,19551.77,574.71,0,22072.8708589667,0,29662.6975886472,1342.926925956,0,2211.53846153846,752.958579881657
2003,10,"Far West",4304.67741935484,2.78,0.33,0.05,0.28,0.0800000000000001,124,17.64,1.9,1.1,0,37.5,0,0,0.1,0,1.9,38.6,0.1,0.1,0,0,0,0,0,0,0.1,0.1,16075.9146008544,3654.33103420274,0,174648.885188536,0,0,82044.3526575798,0,16075.9146008544,178303.216222739,1155.00739470043,232.178899935847,0,0,0,0,0,0,1155.00739470043,232.178899935847,NA,NA,NA,NA,NA,NA,0,10922.44082,0,2142.35424,23576.4708,0,21329.48,0,31176.48,196470.59,0,257264.024929094,0,49055.7130816896,459093.534947124,0,1692.30769230769,1491.12426035503
2003,11,"Far West",6625.46666666667,2.11,0.43,0.11,0.32,0.0800000000000001,116,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8021.6386,0,602.3464,0,0,3427.1,0,7524.23,0,0,201108.727940397,0,13792.551961056,0,NA,NA,NA
2003,12,"Far West",23855.6451612903,1.63,0.5,0.14,0.36,0.0900000000000001,88,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4870.45828,369.49303824306,189.65496,482.7588,0,4354.9,6.53,2873.56,4022.99,0,123407.251756059,7623.46054502011,4342.7268602784,9400.535215764,NA,NA,NA
2003,1,"North",50682.9032258065,0.74,0.43,0.13,0.3,0.0600000000000001,36,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.445833333333,0,114114.97318221,0,0,0,1318.938,1235.41877,28.3688412932852,119.4397,2960.5432,422.58,6980.62,0.09,608.14,19297.1,25729.3758738444,31025.3351540259,585.312089601621,2818.650776684,57649.266278296,1149.03846153846,38.4615384615385,231.693786982249
2003,2,"North",31795.6428571429,1.33,0.4,0.1,0.3,0.02,52,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1875,0,129142.446731251,0,0,0,593.036,1324.79512,6.9622583794236,106.57576,3914.5036,197.27,4264.93,0.05,36.42,27734.73,11605.730677201,33545.789878207,143.646825694336,2590.99818434589,76225.288786108,1235.57692307692,127.403846153846,557.137573964497
2003,3,"North",19980.4838709677,2.97,0.44,0.12,0.32,0.03,52,14.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2291666666667,0,16642.6379010947,0,0,0,24.028,1218.64811,437.075638009205,156.8416,1625.5032,30.64,2761.55,3.22,57.75,12770.66,585.55491122224,31988.5064057443,9017.83940881937,3946.08176164072,31652.659827096,1298.07692307692,28.8461538461538,360.761834319527
2003,4,"North",19207.4666666667,5.36,0.44,0.09,0.35,0.04,40,15.61,0.5,0,0,0,0,0,0.166666666666667,0,0.5,0,0,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,10182.0482002978,0,0,0,0,0,194520.347076678,0,10182.0482002978,0,0,0,0,0,0,4989.3743117708,0,0,4989.3743117708,0,15.1,0.05,14676.3574311993,196.857122432256,0.05,196.857122432256,63.874,3345.19553,1211.93649764345,269.60972,1195.4036,70.19,11610.57,7.3,94.91,9195.41,1499.2463870896,84955.9807118416,25004.9368095996,6643.53355675796,23277.532463108,1394.23076923077,43.2692307692308,756.286982248521
2003,5,"North",35377.1290322581,3.7,0.21,0.04,0.17,0.04,42,16.7,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,1556.66926938137,0,0,0,0,0,1556.66926938137,0,0,0,0,0,0,0,656.626994775258,0,0,0,5.875,0.0833333333333333,8987.22971756552,82856.0400908025,0.0833333333333333,82856.0400908025,2162.364,1808.42156,4.2180863434568,126.6384,2072.6796,2465.79,13191.65,0.01,37.69,18751.19,51211.1714029044,45537.3377346399,87.0284727629372,2899.771148736,40360.315691388,1057.69230769231,24.0384615384615,1275.14792899408
2003,6,"North",14520.6666666667,2.72,0.25,0.05,0.2,0.0600000000000001,30,19.3,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,2.13333333333333,0.7,0,2.13333333333333,0,0,0,0,0,0,0,29352.9503044078,0,0,0,0,0,0,0,0,525.352837470199,21014.7914085917,0,525.352837470199,0,17.8125,0.125,7082.01358622905,32.2021418636448,0.25,7158.24453980479,43.538,11777.09446,2491.09159880757,29.064,22.7272,39.51,4977.03,15.5,8.65,568.18,900.29089091232,298990.948870727,51396.7424334747,665.50863456,442.556083816,692.307692307692,4.80769230769231,1224.48224852071
2003,7,"North",12711,2.58,0.29,0.04,0.25,0.0600000000000001,44,23.33,54.3333333333333,0,0.333333333333333,0,1,0,0,0,55.6666666666667,0,0.333333333333333,0,0,0,0.333333333333333,1.83333333333333,0.166666666666667,0,2.5,0,73110.4973072414,0,388.34342297175,0,4333.33152833307,0,0,0,77832.1722585462,0,452.616956744231,0,0,0,168.751030005811,953.074949989481,24671.3752882245,0,1574.44293673952,0,153.616666666667,0.333333333333333,32344.1801488866,4095.69032685685,0.333333333333333,4095.69032685685,5.976,10792.15433,481.235048081385,645.32486,0,9.96,50933.74,3.37,1227.35,0,157.54684176,270534.281900953,9928.94594002057,15821.0366920692,0,908.653846153846,4.80769230769231,426.590236686391
2003,8,"North",10794.8709677419,2.66,0.26,0.06,0.2,0.05,34,21.44,9.33333333333333,0,0.666666666666667,0,0,0.333333333333333,0,0,10.3333333333333,0,0.333333333333333,0,0,0,0.166666666666667,2.5,0.166666666666667,0,3,0,12575.2131131817,0,1227.97668639731,0,0,543.265235467225,0,0,14346.4550350463,0,452.291342086505,0,0,0,125.095799131495,6405.95851202373,8778.45345765779,0,6983.34565324173,0,352.166666666667,0.416666666666667,115655.823972007,14627.3038942324,0.416666666666667,14627.3038942324,0,18673.1953,2080.7870902843,88.80446,230.152,0,19100.1,16.27,33.31,2305.54,0,473014.161289363,42931.2507775444,2253.88851855498,4481.64172456,1901.44230769231,7.21153846153846,423.816568047337
2003,9,"North",8388.46666666667,1.93,0.31,0.04,0.27,0.0600000000000001,32,21.41,48.5,0,1.16666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,50.1666666666667,0,0.5,0,0,0,0,6,0.333333333333333,0,6.5,0,138941.604398052,0,2679.20169554288,0,228.848012601546,522.841153400578,8947.57795984903,431.455367423712,142803.95062702,0,1684.09782319949,0,0,0,0,39597.2621952761,21255.5203833276,0,41281.3600184756,0,194.145833333333,0.0625,115782.101246542,4825.55706331247,0.0625,4825.55706331247,0,21204.33625,10692.4480352338,4068.66258,94.3984,0,68952.97,77.23,1526.13,1183.48,0,533593.23695458,220608.908124166,103264.091408655,1838.175675952,1021.63461538462,2.40384615384615,372.041420118343
2003,10,"North",5427.12903225806,2.27,0.41,0.06,0.35,0.0600000000000001,90,19.02,58.3333333333333,0,2.66666666666667,0,1.16666666666667,0.166666666666667,0.333333333333333,0,62.3333333333333,0,0.833333333333333,0,0,0,0.333333333333333,7,0.666666666666667,0,8.16666666666667,0,211464.30673493,0,8593.74477123145,0,1239.38218887158,474.9787759873,25408.432802613,0,221772.412471021,0,6044.0063580046,0,0,0,224.692427045883,59736.3333888554,55609.7721368423,0,66005.0321739059,0,194.0125,0,134587.334722533,0,0.0625,2755.94249057488,7.14,18010.51576,214.290282705087,8165.4476,818.1816,11.9,95190.54,4.44,4190.6,6818.18,188.2336764,441886.485305661,4421.28361376271,207052.480922514,15932.065751448,1014.42307692308,45.6730769230769,216.531065088757
2003,11,"North",6962,1.03,0.56,0.14,0.42,0.0700000000000001,94,14.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.6875,0,101968.369213675,0,0,0,0,7042.18642,134.021711801409,8361.26916,68.1816,0,38775.92,1.42,3136.26,568.18,0,174796.971626773,2765.16504059814,212211.960528467,1327.668251448,NA,NA,NA
2003,12,"North",24885.9032258065,0.99,0.67,0.2,0.47,0.0700000000000001,40,10.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.55,0,197342.002795418,0,0,0,347.108,1109.38316,63.3805949572851,3042.2815,8062.7728,241.63,6457.46,0.96,1140.11,37716.46,7435.3899108548,27679.4064062768,1307.68218874781,77181.1489054323,157002.585231184,NA,NA,NA
2003,1,"South",781.322580645161,0.39,0.66,0.1,0.56,0.05,33,9.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3833333333333,0,10161.296268556,0,0,0,702.156,1780.57951,1.31708185976125,108.38396,1681.152,322.64,2615.34,0.01,589.83,13617.94,14194.7920448011,43959.0337597261,27.1743187373577,2499.51607799724,32736.28275456,177.884615384615,0,27.1819526627219
2003,2,"South",-2189.32142857143,0.72,0.445,0.075,0.37,0.03,51,10.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4375,0,44337.9374265624,0,0,0,1211.846,3519.62967,14.8947413093061,133.96416,7187.1948,372.67,11389.5,0.06,41.06,43966.89,23560.8316557982,86538.2420316281,307.311534852468,3105.63548565644,139952.866358844,1370.19230769231,0,23.4837278106509
2003,3,"South",-4200.51612903226,1.99,0.325,0.045,0.28,0.02,157,14.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0,12905.6383116555,0,0,0,101.856,2904.92418,60.1987556632347,215.39462,2042.6222,65.55,7132.19,0.62,74.53,13856.52,2154.58838763096,74510.0005115392,1242.03378997384,5266.11729858378,39775.022068166,682.692307692308,0,76.9230769230769
2003,4,"South",2850.1,3.53,0.32,0.03,0.29,0.02,104,16.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.4,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51839.6932928911,41785.5387882699,0,51839.6932928911,0,15.1875,0.1625,16223.7792258899,2566.62440379106,0.2875,3242.89560089968,788.654,9799.42248,40.7002850103076,208.08052,2809.7056,887.78,17844.35,0.67,70.36,23026.72,18618.8977174926,250753.258919714,839.737112294514,5034.77653291651,54712.076587168,867.788461538462,0,38.646449704142
2003,5,"South",6688.29032258064,2.545,0.39,0.04,0.35,0.04,81,16.53,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,4.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,4688.29804763991,0,0,0,0,0,85099.9815011157,0,4688.29804763991,0,22.6875,0.0833333333333333,42877.1991967926,1530.73266067099,0.166666666666667,4032.68987989711,5789.578,8860.73243,125.496206311634,334.992,3032.0632,7058.72,27493.28,0.67,99.7,26412.24,139402.880996691,227523.909794217,2589.26496129841,7670.66021568,59041.941623896,625,0,173.261834319527
2003,6,"South",-2462.23333333333,1.845,0.225,0.03,0.195,0.055,69,21.375,0,0,0.4,0,0,0,0.4,0,0.4,0,0,0,0.4,0,0.2,11.4,2.6,0,12,0,0,0,8969.5664160128,0,0,0,21110.2484853798,0,8969.5664160128,0,0,0,412.135469459519,0,35.3974797288125,6712.51061767416,136563.055984903,0,7160.04356686249,0,2.58333333333333,0.125,2345.25705992993,3018.47856024157,0.541666666666667,11564.9883791119,290.832,32685.57867,405.703042765363,71.5344,681.82,303.58,17090.46,3.45,21.29,3409.1,6594.51653746304,829793.605604904,8370.55321589525,1637.997552576,13276.7604046,1014.42307692308,0,232.433431952663
2003,7,"South",-2708.03225806452,2.33,0.22,0.045,0.175,0.05,84,24.95,84.8,0,0.6,0,0,1,0.2,0,86.4,0,2.6,0,0.2,0,0,17.552,1.248,0,20.352,0,134641.211475179,0,2011.51768937314,0,0,1967.10206530511,7002.00421879339,0,138619.831229857,0,3617.74737039206,0,258.629011678733,0,0,25485.8301071769,52316.6618949978,0,29362.2064892476,0,49.1416666666667,0.3,11219.5453303648,989.818552710866,0.3,989.818552710866,8493.156,24078.0026,168.654896123012,301.51982,1187.1244,6000.17,58428.51,0.79,107.97,7304.37,169989.689318581,604841.525350471,3479.72441492245,7488.37014182014,23116.315492732,694.711538461539,0,617.418639053255
2003,8,"South",-3626.09677419355,1.95,0.195,0.05,0.145,0.05,95,22.515,40.4,0,1.6,0,0,3.2,0,0,45.2,0,0.6,0,0.6,0,0,15.4,0.2,0,16.6,0,87277.3486774286,0,3148.63587352007,0,0,10761.9922993698,0,0,101187.976850318,0,649.139157202883,0,1486.27767823048,0,0,32694.4772962264,23221.920331671,0,34829.8941316598,0,73.3541666666667,0.0625,26636.6509564302,132.895448158543,0.1875,2394.27862749193,224.994,10857.23004,37.0129831106697,867.10546,3816.1448,326.31,19348.17,0.27,1963.45,15129.98,5453.28993924,273173.618883187,763.659899356672,21306.0443622575,74309.994102344,752.403846153846,2.40384615384615,97.6331360946746
2003,9,"South",-4720.5,2.82,0.22,0.045,0.175,0.05,113,23.625,28.2,0,2.4,0,0,0.2,0.2,0,30.8,0,0,0,0,0,0,5,0.4,0,5,0,75423.8376966146,0,4968.64478391116,0,0,974.344053851768,19327.2170897681,0,81366.8265343775,0,0,0,0,0,0,13165.6791229929,26062.5835481632,0,13165.6791229929,0,60.5875,0.175,45311.4803329102,16782.3123893411,0.175,16782.3123893411,336.996,16997.68576,111.822169862068,735.56726,1489.0564,246.4,23770.11,1.33,811.51,8594.89,6891.26931802352,428915.346865262,2307.13927400505,18365.8810233099,28995.695420692,545.673076923077,0,24.7781065088757
2003,10,"South",-993,2.505,0.315,0.07,0.245,0.055,160,19.085,45.6,0,11.2,0,0.4,0.4,0.4,0,57.6,0,0,0,0,0,0,7.8,0.4,0,7.8,0,204223.286218012,0,32905.7865636381,0,362.874819008564,3542.42123016817,23372.7298103345,0,241034.368830827,0,0,0,0,0,0,60666.000789468,28359.3585256943,0,60666.000789468,0,66.6541666666667,0,54208.8213305374,0,0.05,1831.95368390767,224.644,7745.90281,13.3162755098104,2997.42224,2352.0672,305.47,29059.09,0.38,6070.32,16173.84,5510.28096146696,192297.915730966,274.744285950193,74179.2607879359,45800.699114016,913.461538461539,0,11.4644970414201
2003,11,"South",-364.533333333333,1.45,0.49,0.125,0.365,0.055,161.766136590661,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.895833333333,0.125,208185.55742015,1243.82847544804,0.25,11041.0796552172,150.058,5021.99319,1.03032794025506,2522.91498,11675.8524,182.15,15919.69,0.05,944.76,91568.71,3568.42824177216,124752.409267196,21.2579496445054,63982.1784516154,227358.386134572,NA,NA,NA
2003,12,"South",-1116.67741935484,0.775,0.625,0.135,0.49,0.055,146,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0583333333333,0,91417.8432111055,0,0,0,346.638,4361.24407,89.4902450372764,156.1247,14886.2536,386.83,6973.71,0.33,55.75,72798.02,8149.00390017856,104494.585979214,1846.38215499226,3872.42179119236,289873.019813608,NA,NA,NA
2003,1,"West",51440.935483871,0.633333333333333,0.46,0.12,0.34,0.0633333333333334,44,10.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.44,27269.27104,8672.11472485686,2572.49554,3816.4172,491.63,51662.55,15.26,1949.18,33693.27,27859.7069336255,713303.049386166,178924.952852142,61511.4119589455,74315.298419516,0,2858.17307692308,117.233727810651
2003,2,"West",29622.8571428571,1.73,0.396666666666667,0.0866666666666667,0.31,0.05,53.7945593485977,11.1366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.468,32907.07605,4104.08435385213,5156.58092,5961.2496,71.84,45716.27,10.76,1592.86,52725.5,4020.92184523344,837939.763409449,84676.358974982,121296.673760548,116080.611673488,0,1735.57692307692,106.693786982249
2003,3,"West",15779.6129032258,2.12,0.4,0.09,0.31,0.05,64,14.6566666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76029.35577,1974.28686447395,1303.63884,11278.6728,0,113300.39,8.86,876.71,96270.38,0,1909625.14778081,40733.9150080761,31460.7139188033,219624.294458184,163.461538461538,918.269230769231,105.029585798817
2003,4,"West",22053.8666666667,2.28333333333333,0.443333333333333,0.0833333333333333,0.36,0.0566666666666667,48,15.4933333333333,0.2,0.1,0,0,0,1.3,0.2,0.9,2.4,0.1,0,0,0,0,0,1.7,0.3,0.3,2,0,4322.87738633055,72.9696572727077,0,0,0,16654.5528840025,22743.2944224418,6790.03605784552,27767.4663281786,72.9696572727077,0,0,0,0,0,30430.5353554769,22428.2476115922,1636.05370578459,32066.5890612615,0,NA,NA,NA,NA,NA,NA,5.238,93246.95323,6247.10417062733,2297.0042,12121.3608,8.73,114062.09,30.3,257.55,102555.08,138.09075588,2345319.80404047,128891.608869988,57423.6007217985,236033.561818824,0,1795.67307692308,71.7455621301775
2003,5,"West",41937.7419354839,5.00333333333333,0.23,0.03,0.2,0.0366666666666667,26,16.0866666666667,0,0.2,0,0,0,0,0.3,0.4,0.4,0.2,0,0,0,0,0,0,0.5,0.5,0.5,0,0,185.205782467911,0,0,0,0,50391.5438767747,907.806587509377,907.806587509377,185.205782467911,0,0,0,0,0,0,20694.6700856042,136.014265543141,136.014265543141,0,NA,NA,NA,NA,NA,NA,4406.566,32299.9326,9137.44394654691,625.9659,7949.9272,5421.01,79439.84,69.79,162.47,77216.12,106377.608346122,810293.753637122,188525.726330492,14585.4390524564,154805.195899816,0,3973.55769230769,51.7751479289941
2003,6,"West",11802,4.29,0.303333333333333,0.0466666666666667,0.256666666666667,0.0700000000000001,32,19.4833333333333,0,0.3,0,2.4,0,0,0.1,0.1,0.1,2.7,0,0,0,0,0,2.5,0.2,0.8,3.3,0,0,748.030692631174,0,8027.6188624244,0,0,34965.3631447804,115.225330680626,115.225330680626,8775.64955505558,0,0,0,0,0,939.394454095082,24577.6659598009,2137.88290883956,3077.27736293464,0,NA,NA,NA,NA,NA,NA,13.53,40613.34426,36572.0110783672,883.83118,812.562,13.53,59365.59,435.29,100.87,3383.55,268.072596,1025051.93681468,754561.668695276,22211.0887859406,15822.63792186,0,7951.92307692308,3.32840236686391
